seed,n_customers,ngroute_neighborhood_size,ngroute_neighborhood_depots_size,ngroute_neighborhood_charging_size,method,ngroute_alt,time_taken_first,time_taken_total,n_iterations,n_CG_iterations,sp_time_taken_mean_first,sp_time_taken_mean_last,LP_objective_first,LP_objective_last,IP_objective_first,IP_objective_last,LP_IP_gap_first,LP_IP_gap_last
5,20,5,small,medium,ours,true,35.822,35.860008708,1,14,2.5544285714285713,2.5544285714285713,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
5,20,5,small,medium,ours,false,98.571,98.608922833,1,13,7.577076923076922,7.577076923076922,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
6,20,5,small,medium,ours,true,10.506,10.537548083,1,10,1.045,1.045,773590.0,773590.0,795166.0,795166.0,2.713395693477838,2.713395693477838
6,20,5,small,medium,ours,false,41.604,41.649403542,1,14,2.9673571428571424,2.9673571428571424,773590.0,773590.0,795166.0,795166.0,2.713395693477838,2.713395693477838
7,20,5,small,medium,ours,true,12.483,12.519885125,1,12,1.036,1.036,772846.5714285714,772846.5714285714,776074.0,776074.0,0.4158660864078234,0.4158660864078234
7,20,5,small,medium,ours,false,38.555,38.542556542,1,13,2.957,2.957,772846.5714285714,772846.5714285714,776074.0,776074.0,0.4158660864078234,0.4158660864078234
8,20,5,small,medium,ours,true,23.328,23.356611167,1,13,1.7873846153846156,1.7873846153846156,697720.0,697720.0,697720.0,697720.0,0.0,0.0
8,20,5,small,medium,ours,false,162.971,163.000482917,1,17,9.580705882352943,9.580705882352943,697720.0,697720.0,697720.0,697720.0,0.0,0.0
9,20,5,small,medium,ours,true,15.95,15.974637583,1,12,1.3236666666666665,1.3236666666666665,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,medium,ours,false,25.818,25.845249084,1,10,2.5765,2.5765,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,medium,ours,true,89.791,89.850527917,1,14,6.405,6.405,804050.0,804050.0,804050.0,804050.0,0.0,0.0
10,20,5,small,medium,ours,false,377.191,377.230492167,1,16,23.5656875,23.5656875,804050.0,804050.0,804050.0,804050.0,0.0,0.0
11,20,5,small,medium,ours,true,13.161,13.198852292,1,13,1.0072307692307692,1.0072307692307692,689148.0,689148.0,689148.0,689148.0,0.0,0.0
11,20,5,small,medium,ours,false,53.956,53.993803417,1,19,2.8351052631578946,2.8351052631578946,689148.0,689148.0,689148.0,689148.0,0.0,0.0
12,20,5,small,medium,ours,true,20.035,26.391520167,2,20,1.3306666666666667,1.2393999999999998,650921.0,651090.3333333334,679197.0,670856.0,4.163151486240368,2.9463352294183287
12,20,5,small,medium,ours,false,74.656,85.063460167,2,17,4.972266666666666,5.1485,650921.0,651090.3333333333,656317.0,656317.0,0.8221636800509469,0.7963631395601078
13,20,5,small,medium,ours,true,7.822,7.850364209,1,12,0.6463333333333333,0.6463333333333333,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
13,20,5,small,medium,ours,false,12.793,12.8151075,1,8,1.5947500000000001,1.5947500000000001,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
14,20,5,small,medium,ours,true,6.235,7.572775333,2,14,0.5624545454545453,0.41666666666666663,945287.5,949760.0,951740.0,951740.0,0.6779687729842165,0.20804001092735724
14,20,5,small,medium,ours,false,16.643,21.049922917,2,16,1.3819166666666667,1.0855000000000001,945287.5,949760.0,957380.0,957380.0,1.263082579539998,0.7959222043493752
15,20,5,small,medium,ours,true,10.95,10.973247,1,12,0.9075,0.9075,814414.0,814414.0,814414.0,814414.0,0.0,0.0
15,20,5,small,medium,ours,false,33.192,33.222569333,1,12,2.7603333333333335,2.7603333333333335,814414.0,814414.0,814414.0,814414.0,0.0,0.0
16,20,5,small,medium,ours,true,26.475,32.595228291,2,27,1.254857142857143,0.998,949122.5,956424.0,981150.0,981150.0,3.2642817102379817,2.520103959639197
16,20,5,small,medium,ours,false,70.97,85.518037584,2,24,3.7301052631578946,2.8788000000000005,949122.5,956424.0,984130.0,984130.0,3.5572028085720353,2.8152784693079136
17,20,5,small,medium,ours,true,10.201,10.245034459,1,12,0.8454166666666667,0.8454166666666667,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
17,20,5,small,medium,ours,false,24.021,24.041630458,1,11,2.1777272727272727,2.1777272727272727,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
18,20,5,small,medium,ours,true,9.801,9.829139875,1,14,0.6957857142857143,0.6957857142857143,746703.5,746703.5,773423.0,773423.0,3.45470719127825,3.45470719127825
18,20,5,small,medium,ours,false,29.066,29.089147375,1,11,2.6383636363636365,2.6383636363636365,746703.5,746703.5,773423.0,773423.0,3.45470719127825,3.45470719127825
19,20,5,small,medium,ours,true,14.841,14.87300525,1,14,1.056357142857143,1.056357142857143,941693.0,941693.0,956456.0,956456.0,1.543510626730349,1.543510626730349
19,20,5,small,medium,ours,false,45.073,45.091808792,1,15,3.0018000000000002,3.0018000000000002,941693.0,941693.0,953862.0,953862.0,1.2757610639694161,1.2757610639694161
20,20,5,small,medium,ours,true,13.994,14.026017333,1,21,0.6628095238095237,0.6628095238095237,663418.0,663418.0,663418.0,663418.0,0.0,0.0
20,20,5,small,medium,ours,false,39.41,39.437776459,1,17,2.3138235294117644,2.3138235294117644,663418.0,663418.0,663418.0,663418.0,0.0,0.0
1,20,5,small,medium,benchmark,true,22.38,28.792504333,2,15,2.0250909090909093,1.5812499999999998,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
1,20,5,small,medium,benchmark,false,34.747,44.876558791,2,15,3.1510000000000002,2.5107500000000003,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
2,20,5,small,medium,benchmark,true,12.42,12.449236417,1,11,1.1223636363636365,1.1223636363636365,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
2,20,5,small,medium,benchmark,false,26.015,26.043906416,1,11,2.3584545454545456,2.3584545454545456,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
3,20,5,small,medium,benchmark,true,48.399,52.332344708,2,17,3.2180666666666675,1.915,749000.75,749158.0,765440.0,765440.0,2.147686298076923,2.1271425585284276
3,20,5,small,medium,benchmark,false,70.806,77.801937417,2,17,4.7112,3.444,749000.75,749158.0,765440.0,765440.0,2.147686298076923,2.1271425585284276
4,20,5,small,medium,benchmark,true,34.192,34.234266958,1,17,2.003058823529412,2.003058823529412,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
4,20,5,small,medium,benchmark,false,65.957,65.999955584,1,17,3.8716470588235294,3.8716470588235294,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
5,20,5,small,medium,benchmark,true,52.686,52.724137333,1,16,3.286125,3.286125,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
5,20,5,small,medium,benchmark,false,82.038,82.071118166,1,16,5.118687499999999,5.118687499999999,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
6,20,5,small,medium,benchmark,true,19.091,19.119456834,1,11,1.728727272727273,1.728727272727273,773590.0,773590.0,810156.0,810156.0,4.5134517302840464,4.5134517302840464
6,20,5,small,medium,benchmark,false,29.72,29.74714225,1,11,2.6941818181818182,2.6941818181818182,773590.0,773590.0,810156.0,810156.0,4.5134517302840464,4.5134517302840464
7,20,5,small,medium,benchmark,true,21.494,21.523739833,1,12,1.7840833333333332,1.7840833333333332,772846.5714285714,772846.5714285714,776074.0,776074.0,0.4158660864078234,0.4158660864078234
7,20,5,small,medium,benchmark,false,34.416,34.454319583,1,12,2.8609999999999993,2.8609999999999993,772846.5714285714,772846.5714285714,776074.0,776074.0,0.4158660864078234,0.4158660864078234
8,20,5,small,medium,benchmark,true,41.983,42.01546275,1,13,3.2202307692307697,3.2202307692307697,697720.0,697720.0,697720.0,697720.0,0.0,0.0
8,20,5,small,medium,benchmark,false,77.283,77.314524667,1,13,5.93553846153846,5.93553846153846,697720.0,697720.0,697720.0,697720.0,0.0,0.0
9,20,5,small,medium,benchmark,true,21.852,21.898122,1,12,1.811,1.811,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,medium,benchmark,false,41.573,41.606436041,1,12,3.4527500000000004,3.4527500000000004,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,medium,benchmark,true,116.182,116.227333042,1,14,8.286214285714285,8.286214285714285,804050.0,804050.0,804050.0,804050.0,0.0,0.0
10,20,5,small,medium,benchmark,false,150.762,150.804689917,1,14,10.7535,10.7535,804050.0,804050.0,804050.0,804050.0,0.0,0.0
11,20,5,small,medium,benchmark,true,47.297,47.352925083,1,12,3.929333333333334,3.929333333333334,689148.0,689148.0,689148.0,689148.0,0.0,0.0
11,20,5,small,medium,benchmark,false,60.907,60.955221291,1,12,5.063166666666667,5.063166666666667,689148.0,689148.0,689148.0,689148.0,0.0,0.0
12,20,5,small,medium,benchmark,true,28.726,37.411421083,2,15,2.602454545454546,2.13475,650921.0,651090.3333333334,676045.0,670856.0,3.7163206591277254,2.9463352294183287
12,20,5,small,medium,benchmark,false,45.178,58.88405625,2,15,4.097636363636363,3.39375,650921.0,651090.3333333334,676045.0,670856.0,3.7163206591277254,2.9463352294183287
13,20,5,small,medium,benchmark,true,14.876,19.46390375,2,13,1.4822,1.5090000000000001,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
13,20,5,small,medium,benchmark,false,22.529,29.017005541,2,13,2.2474,2.144,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
14,20,5,small,medium,benchmark,true,12.253,13.817132291,2,13,1.1076363636363638,0.7455,945287.5,949760.0,951740.0,951740.0,0.6779687729842165,0.20804001092735724
14,20,5,small,medium,benchmark,false,20.964,23.825746458,2,13,1.898727272727273,1.3955,945287.5,949760.0,951740.0,951740.0,0.6779687729842165,0.20804001092735724
15,20,5,small,medium,benchmark,true,26.404,26.44957425,1,14,1.8768571428571428,1.8768571428571428,814414.0,814414.0,814414.0,814414.0,0.0,0.0
15,20,5,small,medium,benchmark,false,39.77,39.814078667,1,14,2.832571428571428,2.832571428571428,814414.0,814414.0,814414.0,814414.0,0.0,0.0
16,20,5,small,medium,benchmark,true,54.857,65.7623135,2,23,3.0395000000000003,2.1458,949122.5,956423.9999999999,983640.0,983640.0,3.5091598552315917,2.766865926558504
16,20,5,small,medium,benchmark,false,81.887,100.891015917,2,23,4.541444444444444,3.7619999999999996,949122.5,956423.9999999999,983640.0,983640.0,3.5091598552315917,2.766865926558504
17,20,5,small,medium,benchmark,true,21.197,21.235986459,1,11,1.9214545454545457,1.9214545454545457,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
17,20,5,small,medium,benchmark,false,38.628,38.666113,1,11,3.5060000000000007,3.5060000000000007,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
18,20,5,small,medium,benchmark,true,20.174,20.212120167,1,11,1.8260909090909088,1.8260909090909088,746703.5,746703.5,790237.0,790237.0,5.508916945169617,5.508916945169617
18,20,5,small,medium,benchmark,false,33.8,33.836574666,1,11,3.064545454545454,3.064545454545454,746703.5,746703.5,790237.0,790237.0,5.508916945169617,5.508916945169617
19,20,5,small,medium,benchmark,true,33.23,33.265835209,1,13,2.545461538461538,2.545461538461538,941693.0,941693.0,953862.0,953862.0,1.2757610639694161,1.2757610639694161
19,20,5,small,medium,benchmark,false,54.774,54.817224708,1,13,4.203307692307693,4.203307692307693,941693.0,941693.0,953862.0,953862.0,1.2757610639694161,1.2757610639694161
20,20,5,small,medium,benchmark,true,29.164,29.200048458,1,15,1.9349333333333334,1.9349333333333334,663418.0,663418.0,663418.0,663418.0,0.0,0.0
20,20,5,small,medium,benchmark,false,55.508,55.544521125,1,15,3.6914000000000007,3.6914000000000007,663418.0,663418.0,663418.0,663418.0,0.0,0.0
1,20,5,small,large,ours,true,38.876,45.703760459,2,17,2.7717142857142862,2.2546666666666666,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
1,20,5,small,large,ours,false,145.325,188.527585583,2,20,9.683066666666667,8.6252,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
2,20,5,small,large,ours,true,7.057,7.07200675,1,11,0.6383636363636362,0.6383636363636362,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
2,20,5,small,large,ours,false,27.697,27.7208035,1,13,2.127461538461538,2.127461538461538,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
3,20,5,small,large,ours,true,101.152,118.9153555,2,18,6.738333333333333,5.885666666666666,749000.75,749158.0,760385.0,760385.0,1.4971691971830015,1.4764888839206458
3,20,5,small,large,ours,false,505.937,586.530822,2,18,33.72333333333333,26.835666666666665,749000.7499999999,749158.0,764605.0,764605.0,2.0408250011443974,2.02025882645287
4,20,5,small,large,ours,true,49.018,49.065464708,1,16,3.0580625,3.0580625,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
4,20,5,small,large,ours,false,218.814,218.867877667,1,13,16.827153846153845,16.827153846153845,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
5,20,5,small,large,ours,true,80.597,80.627358083,1,17,4.735411764705883,4.735411764705883,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
5,20,5,small,large,ours,false,419.771,419.810281458,1,16,26.230562499999998,26.230562499999998,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
6,20,5,small,large,ours,true,30.98,31.009833875,1,13,2.3785384615384615,2.3785384615384615,773590.0,773590.0,795166.0,795166.0,2.713395693477838,2.713395693477838
6,20,5,small,large,ours,false,101.137,101.172545541,1,10,10.1094,10.1094,773590.0,773590.0,795166.0,795166.0,2.713395693477838,2.713395693477838
7,20,5,small,large,ours,true,28.094,28.119595834,1,11,2.5485454545454544,2.5485454545454544,772846.5714285714,772846.5714285714,776074.0,776074.0,0.4158660864078234,0.4158660864078234
7,20,5,small,large,ours,false,135.038,135.068998,1,14,9.641214285714288,9.641214285714288,772846.5714285716,772846.5714285716,776074.0,776074.0,0.4158660864077901,0.4158660864077901
8,20,5,small,large,ours,true,90.148,90.185221708,1,19,4.738473684210526,4.738473684210526,697720.0,697720.0,697720.0,697720.0,0.0,0.0
8,20,5,small,large,ours,false,519.092,519.119071042,1,15,34.60086666666666,34.60086666666666,697720.0,697720.0,697720.0,697720.0,0.0,0.0
9,20,5,small,large,ours,true,16.116,16.1545015,1,11,1.4595454545454545,1.4595454545454545,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,large,ours,false,112.729,112.76177475,1,13,8.664846153846154,8.664846153846154,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,large,ours,true,176.686,176.751019875,1,11,16.052727272727275,16.052727272727275,804050.0,804050.0,804050.0,804050.0,0.0,0.0
10,20,5,small,large,ours,false,1570.521,1570.575486125,1,19,82.65336842105262,82.65336842105262,804050.0,804050.0,804050.0,804050.0,0.0,0.0
11,20,5,small,large,ours,true,45.145,45.1857435,1,15,3.0042666666666666,3.0042666666666666,689148.0,689148.0,689148.0,689148.0,0.0,0.0
11,20,5,small,large,ours,false,231.293,231.347706292,1,13,17.786769230769224,17.786769230769224,689148.0,689148.0,689148.0,689148.0,0.0,0.0
12,20,5,small,large,ours,true,56.949,71.443777167,2,19,3.7916000000000003,3.588,650921.0,651090.3333333334,678715.0,670856.0,4.0950914595964445,2.9463352294183287
12,20,5,small,large,ours,false,318.712,374.0146445,2,18,21.242333333333338,18.396,650921.0000000001,651090.3333333333,670856.0,670856.0,2.9715766125666176,2.946335229418351
13,20,5,small,large,ours,true,11.152,15.376585208,2,13,1.2318888888888888,1.0412499999999998,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
13,20,5,small,large,ours,false,41.673,53.031446333,2,13,4.163,3.7676666666666665,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
14,20,5,small,large,ours,true,9.674,11.851426458,2,14,0.8759090909090911,0.6996666666666667,945287.5,949760.0,957380.0,957380.0,1.263082579539998,0.7959222043493752
14,20,5,small,large,ours,false,33.06,38.331662,2,12,3.3022000000000005,2.604,945287.5,949760.0,951740.0,951740.0,0.6779687729842165,0.20804001092735724
15,20,5,small,large,ours,true,24.139,24.161894125,1,12,2.00625,2.00625,814414.0,814414.0,814414.0,814414.0,0.0,0.0
15,20,5,small,large,ours,false,106.277,106.303900833,1,12,8.84975,8.84975,814414.0,814414.0,814414.0,814414.0,0.0,0.0
16,20,5,small,large,ours,true,65.998,69.603358292,2,26,2.745041666666667,1.7435,949122.5,956424.0,983100.0,983100.0,3.4561590885972993,2.713457430576749
16,20,5,small,large,ours,false,177.69,206.898280083,2,22,9.867944444444445,7.28325,949122.5,956424.0,983100.0,983100.0,3.4561590885972993,2.713457430576749
17,20,5,small,large,ours,true,19.982,19.999228083,1,12,1.660583333333333,1.660583333333333,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
17,20,5,small,large,ours,false,71.535,71.563935459,1,11,6.498545454545455,6.498545454545455,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
18,20,5,small,large,ours,true,21.6,21.620508875,1,14,1.5392857142857144,1.5392857142857144,746703.5,746703.5,773423.0,773423.0,3.45470719127825,3.45470719127825
18,20,5,small,large,ours,false,91.18,91.199357333,1,10,9.113599999999998,9.113599999999998,746703.5,746703.5,760927.0,760927.0,1.8692331853121247,1.8692331853121247
19,20,5,small,large,ours,true,39.432,39.458180583,1,16,2.46025,2.46025,941693.0,941693.0,953862.0,953862.0,1.2757610639694161,1.2757610639694161
19,20,5,small,large,ours,false,167.775,167.798546583,1,16,10.482062499999998,10.482062499999998,941693.0,941693.0,956456.0,956456.0,1.543510626730349,1.543510626730349
20,20,5,small,large,ours,true,29.548,29.581458042,1,17,1.7337647058823529,1.7337647058823529,663418.0,663418.0,663418.0,663418.0,0.0,0.0
20,20,5,small,large,ours,false,169.52,169.545693791,1,16,10.590937499999999,10.590937499999999,663418.0,663418.0,663418.0,663418.0,0.0,0.0
1,20,5,small,large,benchmark,true,38.494,45.544902833,2,15,3.1988333333333334,2.324333333333333,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
1,20,5,small,large,benchmark,false,59.731,72.107104708,2,15,4.969000000000001,4.092666666666667,742624.0,745640.0,745640.0,745640.0,0.4044847379432448,0.0
2,20,5,small,large,benchmark,true,17.378,17.407066958,1,13,1.332230769230769,1.332230769230769,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
2,20,5,small,large,benchmark,false,30.736,30.764385083,1,13,2.359769230769231,2.359769230769231,1.001764e6,1.001764e6,1.001764e6,1.001764e6,0.0,0.0
3,20,5,small,large,benchmark,true,72.835,85.616848833,2,19,4.847733333333333,3.1662500000000007,749000.7500000001,749158.0,764605.0,764605.0,2.040825001144364,2.02025882645287
3,20,5,small,large,benchmark,false,112.635,138.54433425,2,19,7.499533333333335,6.4505,749000.7500000001,749158.0,764605.0,764605.0,2.040825001144364,2.02025882645287
4,20,5,small,large,benchmark,true,57.803,57.852200959,1,14,4.119785714285714,4.119785714285714,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
4,20,5,small,large,benchmark,false,101.287,101.335981958,1,14,7.224357142857142,7.224357142857142,572250.0,572250.0,594314.0,594314.0,3.7125156062283615,3.7125156062283615
5,20,5,small,large,benchmark,true,78.383,78.404414834,1,16,4.889937500000001,4.889937500000001,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
5,20,5,small,large,benchmark,false,126.011,126.041440417,1,16,7.866249999999999,7.866249999999999,662756.0,662756.0,666402.0,666402.0,0.5471172055306006,0.5471172055306006
6,20,5,small,large,benchmark,true,34.173,34.219785709,1,14,2.4339285714285714,2.4339285714285714,773590.0,773590.0,789594.0,789594.0,2.0268644391927992,2.0268644391927992
6,20,5,small,large,benchmark,false,58.969,59.0146445,1,14,4.205214285714287,4.205214285714287,773590.0,773590.0,789594.0,789594.0,2.0268644391927992,2.0268644391927992
7,20,5,small,large,benchmark,true,26.607,26.647726834,1,9,2.9467777777777777,2.9467777777777777,772846.5714285714,772846.5714285714,779514.0,779514.0,0.8553314721003957,0.8553314721003957
7,20,5,small,large,benchmark,false,42.696,42.730041167,1,9,4.734333333333334,4.734333333333334,772846.5714285714,772846.5714285714,779514.0,779514.0,0.8553314721003957,0.8553314721003957
8,20,5,small,large,benchmark,true,87.173,87.202461917,1,18,4.834833333333334,4.834833333333334,697720.0,697720.0,697720.0,697720.0,0.0,0.0
8,20,5,small,large,benchmark,false,147.683,147.714174167,1,18,8.195833333333333,8.195833333333333,697720.0,697720.0,697720.0,697720.0,0.0,0.0
9,20,5,small,large,benchmark,true,24.316,24.346367084,1,10,2.4207,2.4207,687293.0,687293.0,687293.0,687293.0,0.0,0.0
9,20,5,small,large,benchmark,false,49.972,50.001270167,1,10,4.9849,4.9849,687293.0,687293.0,687293.0,687293.0,0.0,0.0
10,20,5,small,large,benchmark,true,136.217,136.260709417,1,12,11.336666666666666,11.336666666666666,804050.0,804050.0,804050.0,804050.0,0.0,0.0
10,20,5,small,large,benchmark,false,183.993,184.036548583,1,12,15.318083333333336,15.318083333333336,804050.0,804050.0,804050.0,804050.0,0.0,0.0
11,20,5,small,large,benchmark,true,64.906,64.940487625,1,14,4.627071428571428,4.627071428571428,689148.0,689148.0,689148.0,689148.0,0.0,0.0
11,20,5,small,large,benchmark,false,108.11,108.13899275,1,14,7.713428571428572,7.713428571428572,689148.0,689148.0,689148.0,689148.0,0.0,0.0
12,20,5,small,large,benchmark,true,60.467,69.601831958,2,18,4.0214,2.9966666666666666,650921.0,651090.3333333334,676317.0,670856.0,3.7550438625674087,2.9463352294183287
12,20,5,small,large,benchmark,false,102.353,118.38744675,2,18,6.812933333333333,5.291333333333333,650921.0,651090.3333333334,676317.0,670856.0,3.7550438625674087,2.9463352294183287
13,20,5,small,large,benchmark,true,18.293,26.318524958,2,13,2.024222222222223,1.98675,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
13,20,5,small,large,benchmark,false,29.672,42.314491,2,13,3.2877777777777784,3.139,787478.0,787478.0,792148.0,792148.0,0.5895362987724528,0.5895362987724528
14,20,5,small,large,benchmark,true,13.809,20.754212,2,15,1.721,0.9817142857142859,945287.5,949760.0,951740.0,951740.0,0.6779687729842165,0.20804001092735724
14,20,5,small,large,benchmark,false,21.937,36.12187825,2,15,2.737,2.014714285714286,945287.5,949760.0,951740.0,951740.0,0.6779687729842165,0.20804001092735724
15,20,5,small,large,benchmark,true,35.42,35.467932625,1,12,2.9425000000000003,2.9425000000000003,814414.0,814414.0,814414.0,814414.0,0.0,0.0
15,20,5,small,large,benchmark,false,55.546,55.593329708,1,12,4.6185833333333335,4.6185833333333335,814414.0,814414.0,814414.0,814414.0,0.0,0.0
16,20,5,small,large,benchmark,true,60.09,79.479855833,2,23,3.5278235294117652,3.2095000000000002,949122.5,956424.0,984130.0,984130.0,3.5572028085720353,2.8152784693079136
16,20,5,small,large,benchmark,false,100.97,136.52304375,2,23,5.932882352941176,5.904333333333334,949122.5,956424.0,984130.0,984130.0,3.5572028085720353,2.8152784693079136
17,20,5,small,large,benchmark,true,27.525,27.548633292,1,11,2.497,2.497,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
17,20,5,small,large,benchmark,false,48.897,48.919732709,1,11,4.439454545454546,4.439454545454546,990670.0,990670.0,991830.0,991830.0,0.11695552665275111,0.11695552665275111
18,20,5,small,large,benchmark,true,28.463,28.510373583,1,11,2.578,2.578,746703.5,746703.5,773423.0,773423.0,3.45470719127825,3.45470719127825
18,20,5,small,large,benchmark,false,53.501,53.549310417,1,11,4.856545454545454,4.856545454545454,746703.5,746703.5,773423.0,773423.0,3.45470719127825,3.45470719127825
19,20,5,small,large,benchmark,true,56.03,56.066130875,1,16,3.4928125,3.4928125,941693.0,941693.0,956456.0,956456.0,1.543510626730349,1.543510626730349
19,20,5,small,large,benchmark,false,94.055,94.088675917,1,16,5.87,5.87,941693.0,941693.0,956456.0,956456.0,1.543510626730349,1.543510626730349
20,20,5,small,large,benchmark,true,41.718,41.745973583,1,14,2.9697142857142853,2.9697142857142853,663418.0,663418.0,663418.0,663418.0,0.0,0.0
20,20,5,small,large,benchmark,false,81.504,81.53298775,1,14,5.810214285714287,5.810214285714287,663418.0,663418.0,663418.0,663418.0,0.0,0.0
1,24,5,small,small,ours,true,16.54,35.192517458,3,29,1.0208750000000002,1.3592,768520.2345679014,798843.3333333333,844384.0,806390.0,8.984510060837092,0.9358581662305743
1,24,5,small,small,ours,false,10.26,61.093059125,3,30,0.629375,3.4574000000000003,768520.2345679014,798843.3333333333,844384.0,806390.0,8.984510060837092,0.9358581662305743
2,24,5,small,small,ours,true,10.28,21.79671025,2,28,0.5973529411764706,1.0360909090909092,1.0352948125e6,1.065894e6,1.17936e6,1.065894e6,12.215539572310409,0.0
2,24,5,small,small,ours,false,10.046,17.875419417,2,25,0.5845882352941176,0.965625,1.0352948125e6,1.065894e6,1.17936e6,1.065894e6,12.215539572310409,0.0
3,24,5,small,small,ours,true,19.574,25.811139833,2,21,1.212375,1.2064,808738.25,833540.0,891866.0,891866.0,9.32065467233867,6.539771669735139
3,24,5,small,small,ours,false,12.858,18.874622584,2,21,0.79325,1.1663999999999999,808738.25,833540.0,891866.0,891866.0,9.32065467233867,6.539771669735139
4,24,5,small,small,ours,true,15.817,45.634785,3,36,0.9184117647058823,1.5060000000000002,677527.705882353,700731.0,790785.0,720041.0,14.322134855573509,2.681791731304195
4,24,5,small,small,ours,false,10.027,130.810249083,3,36,0.5786470588235294,6.180272727272727,677527.705882353,700731.0,790785.0,720041.0,14.322134855573509,2.681791731304195
5,24,5,small,small,ours,true,41.517,57.175278833,2,26,2.4185882352941177,1.6692222222222222,721346.5681818181,757242.0,979796.0,757242.0,26.377881907885104,0.0
5,24,5,small,small,ours,false,28.923,53.679703041,2,26,1.679235294117647,2.6816666666666666,721346.5681818181,757242.0,979796.0,757242.0,26.377881907885104,0.0
6,24,5,small,small,ours,true,13.67,33.175971542,4,41,0.7958235294117646,0.9508000000000001,798985.0,804850.0,867540.0,849826.0,7.902229292021112,5.292377498452627
6,24,5,small,small,ours,false,8.554,23.526015042,3,31,0.49511764705882344,1.4328333333333334,798985.0,804850.0,867540.0,857100.0,7.902229292021112,6.096138140240348
7,24,5,small,small,ours,true,11.681,20.92565825,3,29,0.609421052631579,1.02,757080.0,810194.0,816290.0,816290.0,7.253549596344433,0.7467934190054981
7,24,5,small,small,ours,false,6.451,23.791877834,3,29,0.3342631578947368,2.1167499999999997,757080.0,810194.0,816290.0,816290.0,7.253549596344433,0.7467934190054981
8,24,5,small,small,ours,true,16.184,30.765901208,2,30,0.8902777777777777,1.1963333333333332,738590.0,755160.0,755160.0,755160.0,2.19423698289104,0.0
8,24,5,small,small,ours,false,11.331,64.056674958,2,30,0.6206666666666667,4.3745,738590.0,755160.0,755160.0,755160.0,2.19423698289104,0.0
9,24,5,small,small,ours,true,20.355,28.282156917,3,33,0.9576666666666666,0.6878333333333333,761020.0,789530.0,835482.0,789530.0,8.912460112845045,0.0
9,24,5,small,small,ours,false,14.014,24.075550292,3,33,0.6556190476190475,1.047,761020.0,789530.0,835482.0,789530.0,8.912460112845045,0.0
10,24,5,small,small,ours,true,51.255,156.585504625,3,36,2.317318181818182,6.220666666666666,871572.6474622769,913943.3333333333,975705.0,921795.0,10.672524229938674,0.8517801318803753
