n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,formulation,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_ps_length,lp_weighted_mean_ps_length,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_ps_length,ip_weighted_mean_ps_length
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,true,751814.0952380954,1.387968e6,0.8461585234850355,26,true,62.127,54.090999999999994,3.804,2.178,2.0804230769230765,0.1463076923076923,0.08376923076923076,4.1063829787234045,3.085476148253237,9.444444444444445,4.500000000000001,2.7777777777777777,1.6782738095238092,2.75,2.75,4.5,4.5,2.0,2.0
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,false,false,false,527993.8888067062,1.22753e6,1.3248943331035177,7,true,1.66,0.0,1.4060000000000001,0.175,0.0,0.20085714285714287,0.024999999999999998,2.4305555555555554,1.8511455266862922,6.578947368421052,3.0,3.789473684210526,1.685496794871795,2.0,2.0,3.0,3.0,2.0,2.0
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,449987.3004201681,859265.0,0.9095316672218876,9,true,1.219,0.107,0.831,0.19200000000000006,0.011888888888888888,0.09233333333333332,0.02133333333333334,2.772727272727273,2.260843652738229,9.642857142857142,3.0,4.785714285714286,1.5862394957983195,2.230769230769231,2.142857142857143,3.0,3.0,1.75,1.75
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,546330.0,546330.0,0.0,14,true,16.197,0.0,15.753,0.2890000000000001,0.0,1.1252142857142857,0.02064285714285715,2.6,2.3333333333333335,3.6666666666666665,3.0,1.6666666666666667,1.5,2.6,2.3333333333333335,3.6666666666666665,3.0,1.6666666666666667,1.5
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,true,false,false,873215.0,890490.0,0.019783214901255786,16,true,21.313,18.239,1.404,0.4960000000000001,1.1399375,0.08775,0.031000000000000007,3.3333333333333335,3.0,5.454545454545454,4.5,1.9090909090909092,1.75,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,false,852970.0,852970.0,0.0,10,true,694.769,59.028999999999996,624.3479999999998,9.028,5.9029,62.43479999999998,0.9028,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,17,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,true,852970.0,852970.0,0.0,23,true,485.785,82.147,402.195,1.171,3.571608695652174,17.48673913043478,0.05091304347826087,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75,3.3333333333333335,3.0,5.666666666666667,4.5,2.0,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,703026.3508064515,1.140311e6,0.6220032132393516,12,true,15.641,0.0,14.670999999999998,0.6050000000000001,0.0,1.2225833333333331,0.05041666666666667,3.716666666666667,2.672488665276529,8.952380952380953,4.499999999999999,2.857142857142857,1.756485215053763,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,false,false,false,796535.4166666666,1.0001311702e10,12555.016333653297,10,true,9.362,0.0,8.169999999999998,0.40700000000000003,0.0,0.8169999999999998,0.0407,3.1555555555555554,2.604776345716452,6.05,4.500000000000001,2.25,1.962797619047619,2.263157894736842,2.263157894736842,4.5,4.5,2.375,2.375
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,false,false,847040.0,871650.0,0.029054117869286022,12,true,6.981,0.0,6.539000000000001,0.24100000000000005,0.0,0.5449166666666667,0.02008333333333334,2.9411764705882355,2.689655172413793,5.0,4.5,1.8888888888888888,1.8125,2.857142857142857,2.6666666666666665,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,false,false,919271.4999999998,929034.0,0.010619822326701334,11,true,3.52,0.0,3.147,0.22400000000000003,0.0,0.28609090909090906,0.020363636363636365,3.193548387096774,2.7931034482758625,5.117647058823529,4.5,1.8235294117647058,1.8125000000000002,2.625,2.625,4.5,4.5,2.0,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,true,false,846160.0,860950.0,0.017478963789354207,10,true,8475.253,0.0,8426.452,41.716000000000015,0.0,842.6451999999999,4.1716000000000015,2.9411764705882355,2.689655172413793,5.0,4.5,1.8888888888888888,1.8125,2.6666666666666665,2.5,5.0,4.5,2.142857142857143,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,true,false,915629.9166666667,923824.0,0.00894912145636706,8,true,324.433,0.0,319.272,3.0000000000000004,0.0,39.909,0.37500000000000006,3.242424242424242,2.793103448275862,5.222222222222222,4.500000000000001,1.8333333333333333,1.8125000000000004,2.625,2.625,4.5,4.5,2.0,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,false,false,false,false,false,703026.3508064516,1.088536e6,0.5483573250864988,14,true,4.0,0.4719999999999999,2.146,0.30500000000000005,0.03371428571428571,0.15328571428571428,0.02178571428571429,3.513157894736842,2.9926156907007444,9.681818181818182,4.5,3.4545454545454546,1.7564852150537635,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,true,611519.0,617259.0,0.009386462235842163,8,true,21.413,0.0,21.072000000000003,0.16899999999999998,0.0,2.6340000000000003,0.021124999999999998,2.6842105263157894,2.3333333333333335,3.909090909090909,3.0,1.7272727272727273,1.5,2.4545454545454546,2.3333333333333335,3.2857142857142856,3.0,1.5714285714285714,1.5
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,false,false,false,742390.0,958200.0,0.29069626476649746,11,true,20.114,17.875,1.7370000000000005,0.29700000000000004,1.625,0.15790909090909097,0.027000000000000003,3.5,3.074074074074074,6.0,4.5,2.0,1.6875,3.0,3.0,4.5,4.5,1.75,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,false,false,false,742390.0,995590.0,0.341060628510621,14,true,192.386,187.07800000000003,4.726000000000001,0.367,13.362714285714288,0.33757142857142863,0.026214285714285714,3.3157894736842106,3.074074074074074,5.4,4.5,1.9,1.6875,2.75,2.75,4.5,4.5,2.0,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,true,false,false,879795.0,884490.0,0.005336470427770079,15,true,20.313,17.784,0.9780000000000002,0.9690000000000004,1.1856,0.06520000000000001,0.06460000000000003,3.0,2.806451612903226,5.4,4.5,2.2,1.9375,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,true,true,false,846160.0,861457.0,0.01807814124988183,8,true,1062.357,89.575,961.0070000000001,9.317,11.196875,120.12587500000001,1.164625,3.1176470588235294,2.9310344827586206,5.0,4.5,1.8888888888888888,1.8125,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,703026.3508064515,1.002976e6,0.4266549167744167,11,true,15.954,0.0,13.294999999999998,1.7670000000000001,0.0,1.2086363636363635,0.16063636363636366,3.449275362318841,2.992615690700744,9.619047619047619,4.499999999999999,3.5238095238095237,1.7564852150537633,3.0,3.0,4.5,4.5,1.75,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,false,false,false,796101.1705403406,1.350118e6,0.6959125924706651,11,true,8.023,0.0,6.776,0.8460000000000001,0.0,0.616,0.07690909090909091,2.6601941747572817,2.7998934185984545,10.0,4.500000000000002,5.636363636363637,1.9445595854922282,2.5555555555555554,2.5555555555555554,4.5,4.5,2.25,2.25
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,false,false,850500.0,875677.0,0.029602586713697754,11,true,7.028,0.0,6.168000000000001,0.49300000000000005,0.0,0.5607272727272729,0.04481818181818182,3.259259259259259,2.9649122807017543,5.785714285714286,4.5,2.142857142857143,1.78125,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,false,false,919312.8846153846,954740.0,0.03853651567108973,11,true,5.857,0.0,3.9979999999999998,0.4120000000000001,0.0,0.3634545454545454,0.03745454545454546,3.1555555555555554,2.9517426273458454,5.454545454545454,4.5,2.1818181818181817,1.7932692307692306,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,false,841394.2688172042,872700.0,0.03720696983924565,7,true,22150.3,0.0,21986.68,138.14600000000002,0.0,3140.9542857142856,19.735142857142858,3.2545454545454544,2.938942665673865,6.16,4.499999999999999,2.36,1.80510752688172,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,false,914537.1551724138,923824.0,0.010154693852580943,9,true,485.801,0.0,476.00600000000003,6.203,0.0,52.88955555555556,0.6892222222222223,3.2127659574468086,2.9853300733496337,5.565217391304348,4.5,2.130434782608696,1.7629310344827591,2.75,2.75,4.5,4.5,2.0,2.0
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,391963.93129251705,963400.0,1.4578792156287168,10,true,1.634,0.20099999999999996,1.097,0.24300000000000005,0.020099999999999996,0.10969999999999999,0.024300000000000006,6.208333333333333,2.432108788309316,15.277777777777779,3.0000000000000004,3.2777777777777777,1.3965419501133791,2.066666666666667,2.066666666666667,3.0,3.0,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,843555.0,870770.0,0.03226227098410894,13,true,2615.465,0.0,2613.399,0.7350000000000002,0.0,201.0306923076923,0.05653846153846155,3.04,2.9649122807017543,5.071428571428571,4.5,2.0,1.78125,3.0,2.8666666666666667,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,true,915256.6034482761,925940.0,0.011672569759642926,14,true,136.69,0.0,135.768,0.5660000000000001,0.0,9.697714285714286,0.04042857142857143,3.1914893617021276,2.9853300733496337,5.521739130434782,4.5,2.130434782608696,1.7629310344827587,2.75,2.75,4.5,4.5,2.0,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,703026.3508064514,2.0000658007e10,28448.37175407005,15,true,3.266,0.4640000000000001,1.868,0.7020000000000002,0.030933333333333337,0.12453333333333334,0.046800000000000015,3.7450980392156863,2.9926156907007453,8.95,4.500000000000001,2.95,1.7564852150537635,3.3333333333333335,3.3333333333333335,4.5,4.5,1.5,1.5
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,false,false,false,742390.0,2.0000938613e10,26940.282362370184,13,true,23.871,20.954,1.6929999999999998,0.7980000000000002,1.611846153846154,0.1302307692307692,0.0613846153846154,3.5,3.074074074074074,6.0,4.5,2.0,1.6875,3.0,3.0,4.5,4.5,1.75,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,false,742390.0,2.0000899253e10,26940.22934441466,12,true,147.997,143.18099999999998,3.761,0.7080000000000001,11.93175,0.3134166666666667,0.059000000000000004,3.5,3.074074074074074,6.0,4.5,2.0,1.6875,3.0,3.0,4.5,4.5,1.75,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,true,742390.0,2.0000938613e10,26940.282362370184,13,true,40.812,37.751000000000005,1.953,0.7490000000000001,2.9039230769230775,0.15023076923076922,0.057615384615384624,3.5,3.074074074074074,6.0,4.5,2.0,1.6875,3.0,3.0,4.5,4.5,1.75,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,true,false,false,865450.0,882990.0,0.020266913166560707,15,true,24.184,22.017000000000003,1.564,0.35900000000000004,1.4678000000000002,0.10426666666666667,0.023933333333333338,3.076923076923077,2.8666666666666667,5.230769230769231,4.5,2.076923076923077,1.875,2.75,2.75,4.5,4.5,2.0,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,false,843555.0,870770.0,0.03226227098410894,8,true,4948.066,104.35199999999999,4761.887000000001,38.302,13.043999999999999,595.2358750000001,4.78775,3.1153846153846154,2.9649122807017543,5.357142857142857,4.5,2.0714285714285716,1.78125,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,18,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,true,true,true,843555.0,861457.0,0.021222089845949643,20,true,792.251,106.433,684.791,0.7290000000000001,5.32165,34.23955,0.03645,3.111111111111111,2.9649122807017543,5.2,4.5,2.0,1.78125,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,false,false,false,845250.6547619046,1.161529e6,0.3741829047469789,17,true,24.954,0.0,23.958000000000002,0.6440000000000001,0.0,1.409294117647059,0.03788235294117648,4.0,2.8326386959340555,8.227272727272727,4.499999999999999,2.3636363636363638,1.606696428571428,3.0,3.0,4.5,4.5,1.75,1.75
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,false,false,false,476316.6666666666,632460.0,0.32781412925574727,11,true,5.323,4.313000000000001,0.6380000000000001,0.21400000000000002,0.39209090909090916,0.05800000000000001,0.019454545454545457,3.2666666666666666,2.432835820895522,5.25,3.0000000000000004,1.875,1.3958333333333335,2.4545454545454546,2.3333333333333335,3.2857142857142856,3.0,1.5714285714285714,1.5
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,false,false,false,927493.1666666665,1.209436e6,0.3039837310571383,12,true,7.693,0.0,7.186000000000001,0.3440000000000001,0.0,0.5988333333333334,0.028666666666666674,3.2363636363636363,2.812880765883377,6.25,4.499999999999999,2.2916666666666665,1.7098214285714282,2.6875,2.6875,4.5,4.5,2.0,2.0
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,false,false,954320.0,954320.0,0.0,14,true,9.755,0.0,9.191,0.3940000000000001,0.0,0.6565000000000001,0.028142857142857147,2.857142857142857,2.6666666666666665,5.0,4.5,2.0,1.875,2.857142857142857,2.6666666666666665,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,false,false,995635.0,995635.0,0.0,15,true,5.666,0.0,5.217999999999999,0.31400000000000006,0.0,0.3478666666666666,0.02093333333333334,2.8125,2.6666666666666665,4.875,4.5,2.0,1.875,2.857142857142857,2.6666666666666665,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,benchmark,false,false,true,true,false,947630.0,947630.0,0.0,8,true,14663.961,0.0,14593.292000000001,64.518,0.0,1824.1615000000002,8.06475,3.0,2.7857142857142856,5.0,4.5,1.8571428571428572,1.75,3.0,2.7857142857142856,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,path,benchmark,false,false,true,true,false,993535.0,993535.0,0.0,7,true,889.758,0.0,879.7039999999998,8.674,0.0,125.67199999999998,1.239142857142857,2.857142857142857,2.6666666666666665,5.0,4.5,2.0,1.875,2.857142857142857,2.6666666666666665,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,false,false,false,false,false,845250.6547619046,1.117529e6,0.32212734022050826,17,true,3.179,0.634,2.1100000000000003,0.30500000000000005,0.037294117647058825,0.12411764705882355,0.017941176470588238,4.148148148148148,3.178382884134482,8.391304347826088,4.5,2.347826086956522,1.6066964285714287,3.1538461538461537,3.1538461538461537,4.5,4.5,1.625,1.625
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,false,false,false,892880.6969696969,1.097289e6,0.22893126004855313,20,true,32.405,29.816,2.003,0.333,1.4908,0.10015,0.01665,3.875,3.0335625859697393,8.263157894736842,4.499999999999999,2.526315789473684,1.721117424242424,3.0,3.0,4.5,4.5,1.75,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,false,false,false,891894.7500000001,1.0989519827052227e6,0.23215433514461492,18,true,300.626,291.18600000000004,6.8709999999999996,0.36600000000000005,16.177000000000003,0.3817222222222222,0.020333333333333335,3.877551020408163,3.0448839863065813,8.421052631578947,4.5,2.5789473684210527,1.7115885416666663,3.0,2.999999928750972,4.5,4.499999795738258,1.75,1.7499999602120275
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,false,true,false,false,954320.0,954320.0,0.0,14,true,19.223,17.458,1.168,0.4650000000000001,1.2469999999999999,0.08342857142857142,0.03321428571428572,3.0,2.8666666666666667,5.0,4.5,2.0,1.875,3.0,2.8666666666666667,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,path,ours,true,true,true,true,false,947630.0,947630.0,0.0,6,true,5100.706,83.86399999999999,4936.711,75.04700000000001,13.977333333333332,822.7851666666667,12.507833333333336,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,false,476316.6666666666,632460.0,0.32781412925574727,12,true,34.473,32.58,1.4740000000000002,0.25300000000000006,2.715,0.12283333333333335,0.02108333333333334,3.2666666666666666,2.432835820895522,5.25,3.0000000000000004,1.875,1.3958333333333335,2.6,2.3333333333333335,3.6666666666666665,3.0,1.6666666666666667,1.5
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,false,false,false,845250.654761905,1.236722e6,0.46314231527968097,15,true,18.702,0.0,16.147,1.9689999999999999,0.0,1.0764666666666665,0.13126666666666667,4.266666666666667,3.1783828841344834,8.347826086956522,4.500000000000002,2.347826086956522,1.6066964285714291,2.5555555555555554,2.473684210526316,4.5,4.5,2.375,2.375
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,false,false,false,927320.5625,1.309389e6,0.41201333492483627,12,true,6.641,0.0,5.7330000000000005,0.6500000000000001,0.0,0.47775000000000006,0.054166666666666675,3.4285714285714284,3.072474942174249,6.090909090909091,4.500000000000002,2.1818181818181817,1.688802083333333,2.6470588235294117,2.6470588235294117,4.5,4.5,2.125,2.125
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,false,false,947630.0,947630.0,0.0,15,true,10.023,0.0,9.025,0.7330000000000002,0.0,0.6016666666666667,0.04886666666666668,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,false,false,993535.0,993535.0,0.0,13,true,6.498,0.0,5.632000000000001,0.6230000000000001,0.0,0.43323076923076925,0.04792307692307693,3.0,2.8666666666666667,5.0,4.5,2.0,1.875,3.0,2.8666666666666667,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,false,947630.0,947630.0,0.0,8,true,11073.811,0.0,11017.505,50.123,0.0,1377.188125,6.265375,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,false,993535.0,993535.0,0.0,8,true,1260.972,0.0,1251.6680000000001,7.412000000000001,0.0,156.45850000000002,0.9265000000000001,3.0,2.8666666666666667,5.0,4.5,2.0,1.875,3.0,2.8666666666666667,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,benchmark,false,false,true,true,true,947630.0,947630.0,0.0,16,true,1554.276,0.0,1553.287,0.6800000000000003,0.0,97.0804375,0.04250000000000002,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75,3.1538461538461537,3.0,5.0,4.5,1.8571428571428572,1.75
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,true,subpath,benchmark,false,false,true,true,true,993535.0,993535.0,0.0,14,true,142.157,0.0,141.333,0.56,0.0,10.095214285714286,0.04,3.0,2.8666666666666667,5.0,4.5,2.0,1.875,3.0,2.8666666666666667,5.0,4.5,2.0,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,false,false,false,false,false,845250.654761905,1.335739e6,0.5802874478414437,17,true,6.982,0.5190000000000002,1.663,0.5890000000000001,0.030529411764705895,0.09782352941176471,0.03464705882352942,4.266666666666667,3.1783828841344834,8.347826086956522,4.500000000000002,2.347826086956522,1.606696428571429,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,false,false,false,false,891929.0208333336,1.092139e6,0.22446851093555553,22,true,35.711,31.348000000000003,2.08,0.8460000000000001,1.4249090909090911,0.09454545454545454,0.038454545454545457,4.0,3.0464408070041875,8.5,4.5,2.5,1.7102864583333335,3.0,3.0,4.5,4.5,1.75,1.75
4,16,9,8,circular,random_box,grid,1.0,0.7,40000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,true,476316.6666666666,632460.0,0.32781412925574727,11,true,9.252,8.072,0.807,0.22100000000000003,0.7338181818181817,0.07336363636363637,0.020090909090909093,3.2666666666666666,2.432835820895522,5.25,3.0000000000000004,1.875,1.3958333333333335,2.4545454545454546,2.3333333333333335,3.2857142857142856,3.0,1.5714285714285714,1.5
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,false,891894.7499999999,1.06379e6,0.19273042026539589,20,true,319.67,310.13100000000003,7.884,1.101,15.50655,0.3942,0.05505,3.8636363636363638,3.044883986306578,8.473684210526315,4.500000000000001,2.5789473684210527,1.711588541666667,2.8666666666666667,2.8666666666666667,4.5,4.5,1.875,1.875
4,28,9,8,circular,random_box,grid,1.0,0.7,40000,19,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,subpath,ours,true,true,false,false,true,891894.7499999999,1.0921389972938634e6,0.22451555779856713,24,true,84.797,78.474,2.9,1.2789999999999997,3.26975,0.12083333333333333,0.053291666666666654,3.8636363636363638,3.0448839863065795,8.421052631578947,4.5,2.5789473684210527,1.7115885416666665,3.0,3.0000000570794465,4.5,4.500000349673264,1.75,1.7500000749299853
