n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,shrinkage_depots,shrinkage_charging,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,method,subpath_single_service,subpath_check_customers,path_single_service,path_check_customers,check_customers_accelerated,LP_objective,IP_objective,LP_IP_gap,counter,converged,time_taken,sp_base_time_taken_total,sp_full_time_taken_total,lp_relaxation_time_taken_total,sp_base_time_taken_mean,sp_full_time_taken_mean,lp_relaxation_time_taken_mean,lp_mean_subpath_length,lp_weighted_mean_subpath_length,lp_mean_path_length,lp_weighted_mean_path_length,lp_mean_ps_length,lp_weighted_mean_ps_length,ip_mean_subpath_length,ip_weighted_mean_subpath_length,ip_mean_path_length,ip_weighted_mean_path_length,ip_mean_ps_length,ip_weighted_mean_ps_length
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,588812.75,710622.0,0.20687264329789046,11,true,5.941,5.159000000000001,0.47800000000000015,0.18000000000000002,0.4690000000000001,0.04345454545454547,0.016363636363636365,3.8666666666666667,2.797752808988764,6.625,3.5,1.9375,1.390625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,588812.75,709542.0,0.20503844388559855,11,true,22.237,20.672,1.182,0.22000000000000003,1.8792727272727274,0.10745454545454546,0.020000000000000004,3.8666666666666667,2.797752808988764,6.625,3.5,1.9375,1.390625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,588812.75,710622.0,0.20687264329789046,11,true,9.05,8.132,0.5880000000000001,0.18200000000000005,0.7392727272727272,0.05345454545454546,0.01654545454545455,3.8666666666666667,2.797752808988764,6.625,3.5,1.9375,1.390625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,632657.25,638136.0,0.008659902340485415,13,true,6.872,6.029000000000001,0.43500000000000016,0.31000000000000005,0.4637692307692308,0.03346153846153847,0.02384615384615385,3.5,2.8181818181818183,4.7272727272727275,3.5,1.5454545454545454,1.375,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,624900.25,630379.0,0.008767399276924603,7,true,60.311,13.455,45.076,1.1130000000000002,1.9221428571428572,6.4394285714285715,0.15900000000000003,3.642857142857143,3.0,4.7272727272727275,3.5,1.4545454545454546,1.25,3.2222222222222223,3.0,3.857142857142857,3.5,1.2857142857142858,1.25
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,9,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,624900.25,630379.0,0.008767399276924603,14,true,27.212,11.922999999999998,14.881,0.31500000000000006,0.851642857142857,1.0629285714285714,0.022500000000000003,3.6923076923076925,3.0,4.7272727272727275,3.5,1.4545454545454546,1.25,3.0,3.0,3.5,3.5,1.25,1.25
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,858410.3333333336,875824.0,0.02028594716357457,7,true,71.304,39.522999999999996,24.121,0.815,5.6461428571428565,3.4458571428571427,0.11642857142857142,2.9,2.463414634146342,5.5,3.4999999999999996,2.357142857142857,1.7083333333333333,2.8181818181818183,2.5384615384615383,4.333333333333333,3.5,1.8333333333333333,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,610090.1515151517,1.146725e6,0.8795992643908805,12,true,11.945,0.0,10.966,0.6950000000000001,0.0,0.9138333333333333,0.05791666666666667,3.4358974358974357,2.4881623449830887,7.647058823529412,3.5000000000000004,2.764705882352941,1.6799242424242422,2.3333333333333335,2.3333333333333335,3.5,3.5,1.875,1.875
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,795910.0,795910.0,0.0,8,true,2.888,0.0,2.5820000000000003,0.189,0.0,0.32275000000000004,0.023625,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,795910.0,795910.0,0.0,6,true,382.139,0.0,380.409,1.201,0.0,63.4015,0.2001666666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,795910.0,795910.0,0.0,8,true,34.934,0.0,34.622,0.191,0.0,4.32775,0.023875,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,666748.7500000001,1.085898e6,0.6286464729030234,12,true,9.484,8.444,0.6660000000000001,0.251,0.7036666666666668,0.055500000000000015,0.020916666666666667,3.0689655172413794,2.4691151919866443,6.538461538461538,3.5000000000000004,2.6923076923076925,1.7017045454545454,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,669646.6666666667,899270.0,0.3429022270451083,11,true,12.744,11.838,0.49399999999999994,0.242,1.0761818181818181,0.044909090909090905,0.022,2.8636363636363638,2.4589665653495443,5.9,3.500000000000001,2.5,1.7135416666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,669646.6666666667,899270.0,0.3429022270451083,11,true,125.287,124.15599999999999,0.7240000000000002,0.243,11.28690909090909,0.06581818181818183,0.02209090909090909,2.8636363636363638,2.4589665653495443,5.9,3.500000000000001,2.5,1.7135416666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,669646.6666666667,899270.0,0.3429022270451083,11,true,22.697,21.747,0.5349999999999999,0.244,1.977,0.04863636363636363,0.02218181818181818,2.8636363636363638,2.4589665653495443,5.9,3.500000000000001,2.5,1.7135416666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,820095.0,847414.0,0.033311994342118956,11,true,13.609,12.969999999999999,0.393,0.13,1.179090909090909,0.035727272727272726,0.011818181818181818,2.6666666666666665,2.4814814814814814,3.888888888888889,3.5,1.7777777777777777,1.6875,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,795910.0,795910.0,0.0,7,true,155.68,136.126,18.516000000000002,0.664,19.446571428571428,2.6451428571428575,0.09485714285714286,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,3,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,858410.3333333334,891246.0,0.038251714118073155,17,true,28.169,20.075,6.812,0.17000000000000007,1.1808823529411765,0.4007058823529412,0.010000000000000004,2.870967741935484,2.463414634146342,5.6,3.5000000000000004,2.4,1.7083333333333335,2.5384615384615383,2.4285714285714284,3.857142857142857,3.5,1.8571428571428572,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,10,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,795910.0,795910.0,0.0,12,true,54.533,49.083,5.21,0.14600000000000002,4.09025,0.43416666666666665,0.012166666666666668,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,450308.5762237762,978048.0,1.171950639274454,16,true,75.033,0.0,67.617,5.244,0.0,4.2260625,0.32775,4.814814814814815,2.737017916793198,15.166666666666666,3.5000000000000004,3.4444444444444446,1.4392482517482517,2.3333333333333335,2.3333333333333335,3.5,3.5,1.875,1.875
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,588232.0,588232.0,0.0,9,true,3.439,0.0,2.9670000000000005,0.26099999999999995,0.0,0.3296666666666667,0.028999999999999995,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,588232.0,588232.0,0.0,7,true,1945.695,0.0,1942.898,1.7770000000000001,0.0,277.55685714285715,0.2538571428571429,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,588232.0,588232.0,0.0,12,true,1275.787,0.0,1275.229,0.32200000000000006,0.0,106.26908333333334,0.026833333333333338,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,509181.57142857154,712900.0,0.40008994826712074,17,true,15.322,9.855,2.6980000000000004,2.3810000000000002,0.5797058823529412,0.1587058823529412,0.1400588235294118,4.0,2.6816816816816815,9.65,3.4999999999999996,2.9,1.4866071428571428,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,512657.32478632435,684275.0,0.33476099319405206,20,true,15.67,11.011,2.14,2.038,0.55055,0.10700000000000001,0.10189999999999999,3.109090909090909,2.6406660823838743,8.733333333333333,3.4999999999999996,3.7333333333333334,1.523771367521367,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,512657.32478632464,684275.0,0.3347609931940514,18,true,234.954,223.935,9.34,1.2380000000000002,12.440833333333334,0.5188888888888888,0.06877777777777778,3.1785714285714284,2.640666082383875,9.133333333333333,3.5000000000000018,3.7333333333333334,1.5237713675213684,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,512657.32478632435,684275.0,0.33476099319405206,20,true,38.791,33.593,3.2680000000000002,1.431,1.67965,0.16340000000000002,0.07155,3.109090909090909,2.6406660823838743,8.733333333333333,3.4999999999999996,3.7333333333333334,1.523771367521367,2.8181818181818183,2.8181818181818183,3.5,3.5,1.375,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,617187.0,634672.0,0.02833014953328572,15,true,13.038,12.26,0.4700000000000002,0.15800000000000003,0.8173333333333334,0.031333333333333345,0.010533333333333336,3.9375,2.7777777777777777,5.2727272727272725,3.5,1.6363636363636365,1.40625,2.8181818181818183,2.6666666666666665,3.857142857142857,3.5,1.5714285714285714,1.5
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,640475.4999999995,878926.0,0.37230229727757047,10,true,6.044,0.0,5.41,0.42500000000000016,0.0,0.541,0.04250000000000002,4.382978723404255,2.576495879613042,11.055555555555555,3.5,2.9444444444444446,1.5857954545454547,2.4285714285714284,2.3333333333333335,3.5,3.5,1.875,1.875
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,588232.0,588232.0,0.0,10,true,551.016,136.125,412.77500000000003,1.4889999999999999,13.6125,41.2775,0.14889999999999998,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,11,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,588232.0,588232.0,0.0,28,true,469.934,160.96,308.34099999999995,0.41000000000000014,5.748571428571429,11.012178571428569,0.014642857142857148,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375,3.0,2.8181818181818183,3.857142857142857,3.5,1.4285714285714286,1.375
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,608571.4047619045,935641.0,0.5374383230609678,11,true,7.966,0.0,7.116,0.5770000000000001,0.0,0.6469090909090909,0.05245454545454546,4.2727272727272725,2.6650148662041624,9.526315789473685,3.5,2.6315789473684212,1.5014880952380953,2.5384615384615383,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,709982.0,736066.0,0.03673895957925688,10,true,5.225,0.0,3.7949999999999995,0.23400000000000004,0.0,0.37949999999999995,0.023400000000000004,3.12,2.6,5.416666666666667,3.5,2.0833333333333335,1.5625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,705671.0,723589.0,0.025391435952448083,8,true,1386.756,0.0,1372.801,4.277,0.0,171.600125,0.534625,3.032258064516129,2.5384615384615383,5.5,3.5,2.2142857142857144,1.625,2.8181818181818183,2.5384615384615383,4.333333333333333,3.5,1.8333333333333333,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,708299.5,736066.0,0.03920163716055147,14,true,277.941,0.0,276.389,0.2800000000000001,0.0,19.74207142857143,0.020000000000000007,3.2083333333333335,2.63265306122449,5.416666666666667,3.5,2.0,1.53125,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,637484.0236220477,941837.0,0.47742839835998363,13,true,5.989,4.5,0.5899999999999999,0.78,0.34615384615384615,0.04538461538461537,0.060000000000000005,3.588235294117647,2.5452001460031646,8.4,3.4999999999999987,2.85,1.6179133858267711,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,641707.0000000001,838506.0,0.306680463202053,10,true,7.415,5.841,0.3570000000000001,0.23800000000000004,0.5841000000000001,0.03570000000000001,0.023800000000000005,3.206896551724138,2.5584415584415576,6.666666666666667,3.5000000000000004,2.5,1.6041666666666672,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,641707.0,838506.0,0.3066804632020532,16,true,62.056,60.478,1.1750000000000003,0.2690000000000001,3.779875,0.07343750000000002,0.016812500000000005,3.206896551724138,2.5584415584415567,6.666666666666667,3.4999999999999996,2.5,1.604166666666667,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,641707.0000000001,838506.0,0.306680463202053,10,true,12.818,11.222999999999999,0.41500000000000004,0.249,1.1222999999999999,0.0415,0.0249,3.206896551724138,2.5584415584415576,6.666666666666667,3.5000000000000004,2.5,1.6041666666666672,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,777479.3333333333,791781.0,0.018394915534732492,8,true,2.743,0.0,1.6229999999999998,0.135,0.0,0.20287499999999997,0.016875,2.6818181818181817,2.4999999999999987,4.75,3.5000000000000004,2.0833333333333335,1.6666666666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,710374.0,736066.0,0.036166864215188,11,true,8.496,7.860000000000001,0.382,0.11800000000000002,0.7145454545454547,0.034727272727272725,0.01072727272727273,3.0,2.6,5.181818181818182,3.5,2.0,1.5625,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,708299.5,731819.0,0.03320558605505153,8,true,170.967,35.117,127.16199999999999,2.0229999999999997,4.389625,15.895249999999999,0.25287499999999996,3.2083333333333335,2.63265306122449,5.416666666666667,3.5,2.0,1.53125,2.8181818181818183,2.5384615384615383,4.333333333333333,3.5,1.8333333333333333,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,12,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,708299.5,727836.0,0.027582258634941903,13,true,42.963,25.674,16.505000000000003,0.13500000000000004,1.9749230769230768,1.2696153846153848,0.010384615384615388,3.2083333333333335,2.63265306122449,5.416666666666667,3.5,2.0,1.53125,2.6666666666666665,2.5384615384615383,3.857142857142857,3.5,1.7142857142857142,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,593152.1957070705,913862.0,0.5406872074554583,8,true,5.589,0.0,4.749,0.561,0.0,0.593625,0.070125,3.765957446808511,2.5631167600852605,8.222222222222221,3.5,2.611111111111111,1.599368686868687,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,739010.0,741560.0,0.0034505622386706847,10,true,3.605,0.0,3.151,0.25900000000000006,0.0,0.3151,0.025900000000000006,2.8125,2.6,4.222222222222222,3.5,1.7777777777777777,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,739010.0,741560.0,0.0034505622386706847,8,true,536.312,0.0,533.766,1.706,0.0,66.72075,0.21325,2.8666666666666667,2.6,4.222222222222222,3.5,1.7777777777777777,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,739010.0,741560.0,0.0034505622386706847,10,true,50.534,0.0,50.086999999999996,0.25300000000000006,0.0,5.008699999999999,0.025300000000000007,2.8125,2.6,4.222222222222222,3.5,1.7777777777777777,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,636336.8333333333,892800.0,0.40303052288083285,13,true,3.993,2.653,0.8750000000000003,0.3320000000000001,0.20407692307692307,0.06730769230769233,0.025538461538461545,3.2857142857142856,2.6315431679129833,5.923076923076923,3.5,2.1538461538461537,1.5322916666666666,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,641416.0,828680.0,0.29195405166070065,8,true,3.945,3.0069999999999997,0.6190000000000001,0.196,0.37587499999999996,0.07737500000000001,0.0245,3.0476190476190474,2.694915254237288,4.909090909090909,3.5,1.9090909090909092,1.475,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,false,641416.0,828680.0,0.29195405166070065,10,true,11.167,9.855,0.933,0.21200000000000002,0.9855,0.09330000000000001,0.021200000000000004,3.0476190476190474,2.694915254237288,4.909090909090909,3.5,1.9090909090909092,1.475,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,6,8,circular,random_box,grid,1.0,0.7,40000,4,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,777479.3333333335,791781.0,0.018394915534732048,7,true,202.068,0.0,200.238,1.087,0.0,28.605428571428572,0.15528571428571428,2.772727272727273,2.5,4.75,3.5000000000000004,2.0833333333333335,1.666666666666667,2.4285714285714284,2.4285714285714284,3.5,3.5,1.75,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,false,false,true,641416.0,828680.0,0.29195405166070065,10,true,7.926,6.768,0.6219999999999999,0.22600000000000003,0.6768,0.06219999999999999,0.022600000000000002,3.0476190476190474,2.694915254237288,4.909090909090909,3.5,1.9090909090909092,1.475,2.5384615384615383,2.5384615384615383,3.5,3.5,1.625,1.625
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,true,false,false,741180.0,745830.0,0.006273779648668265,9,true,5.415,3.4840000000000004,0.33699999999999997,0.10400000000000001,0.3871111111111112,0.03744444444444444,0.011555555555555557,2.875,2.6,4.333333333333333,3.5,1.7777777777777777,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,false,739010.0,741560.0,0.0034505622386706847,7,true,70.433,6.630000000000001,58.87700000000001,0.7320000000000001,0.9471428571428573,8.411000000000001,0.10457142857142858,2.642857142857143,2.6,4.222222222222222,3.5,1.7777777777777777,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,13,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,true,true,true,true,739010.0,743660.0,0.00629220172934053,12,true,39.028,7.914999999999999,30.157999999999998,0.12000000000000005,0.6595833333333333,2.5131666666666663,0.010000000000000004,2.8125,2.6,4.222222222222222,3.5,1.7777777777777777,1.5625,2.6666666666666665,2.6666666666666665,3.5,3.5,1.5,1.5
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,false,false,false,639268.4142857144,1.148887e6,0.797190310557901,9,true,5.235,0.0,4.524,0.41700000000000004,0.0,0.5026666666666667,0.04633333333333334,3.891304347826087,2.5200043428695507,8.736842105263158,3.5000000000000004,2.6315789473684212,1.644732142857143,2.25,2.25,3.5,3.5,2.0,2.0
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,false,false,861260.0,861260.0,0.0,11,true,3.102,0.0,2.8009999999999997,0.18800000000000006,0.0,0.2546363636363636,0.017090909090909098,2.6666666666666665,2.4285714285714284,4.333333333333333,3.5,2.0,1.75,2.6666666666666665,2.4285714285714284,4.333333333333333,3.5,2.0,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,false,861260.0,861260.0,0.0,7,true,111.014,0.0,109.634,0.917,0.0,15.662,0.131,2.8181818181818183,2.4285714285714284,5.0,3.5,2.2,1.75,2.8181818181818183,2.4285714285714284,5.0,3.5,2.2,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,benchmark,false,false,true,true,true,861260.0,861260.0,0.0,13,true,48.032,0.0,47.707,0.20000000000000007,0.0,3.669769230769231,0.015384615384615389,2.6666666666666665,2.4285714285714284,4.333333333333333,3.5,2.0,1.75,2.6666666666666665,2.4285714285714284,4.333333333333333,3.5,2.0,1.75
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,false,false,false,false,false,724394.7714285714,1.104698e6,0.5249944416653318,10,true,3.169,2.155,0.4739999999999999,0.42500000000000004,0.21549999999999997,0.04739999999999999,0.0425,3.0377358490566038,2.4522193888576744,6.571428571428571,3.4999999999999987,2.7142857142857144,1.7215029761904757,2.25,2.25,3.5,3.5,2.0,2.0
4,20,8,8,circular,random_box,grid,1.0,0.7,40000,14,15000,5,7,3,5.0,20.0,1.3,1,0.7,false,false,ours,true,false,false,false,false,734643.7777777779,1.06726e6,0.45275851002012457,12,true,4.492,3.631,0.482,0.23200000000000004,0.3025833333333333,0.04016666666666666,0.019333333333333338,2.9555555555555557,2.4292803970223327,6.705882352941177,3.5,2.8823529411764706,1.7491319444444442,2.25,2.25,3.5,3.5,2.0,2.0
