n_depots,n_customers,n_charging,n_vehicles,depot_pattern,customer_pattern,charging_pattern,customer_spread,xmin,xmax,ymin,ymax,T,seed,B,μ,travel_cost_coeff,charge_cost_coeff,load_scale,load_shape,load_tolerance,batch,permissiveness,use_load,use_time_windows,method,elementary,ngroute,ngroute_alt,ngroute_neighborhood_size,ngroute_neighborhood_depots_size,ngroute_neighborhood_charging_size,use_smaller_graph,use_adaptive_ngroute,use_SR3_cuts,use_lmSR3_cuts,time_taken_first,time_taken_total,time_taken_total_SR3,sp_time_taken_mean_first,sp_time_taken_mean_last,sp_time_taken_mean_last_SR3,converged,time_limit,time_limit_reached,n_iterations,n_CG_iterations,LP_objective_first,LP_objective_last,LP_objective_last_SR3,IP_objective_first,IP_objective_last,IP_objective_last_SR3,LP_IP_gap_first,LP_IP_gap_last,LP_IP_gap_last_SR3,neighborhood_size_mean_first,neighborhood_size_mean_last,neighborhood_size_mean_last_SR3,implemented_SR3_cuts_count_total,mean_subpath_length,mean_path_length,mean_ps_length
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.612,2.612,130.26000000000002,0.14294117647058824,0.14294117647058824,3.591666666666667,false,3600.0,false,33,108,1.5182469999999998e6,1.5182469999999998e6,1.5889152631578934e6,1.64735e6,1.64735e6,1.60856e6,7.837010956991541,0.07837010956991541,0.012212622993302391,7.291666666666667,7.291666666666667,8.666666666666668,164,2.0988430583501008,10.185109845402767,4.852725793327909
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.731,3.6220000000000003,41.546,0.08368750000000001,0.13375,2.2675,true,3600.0,false,9,52,1.3962256480408069e6,1.518247e6,1.57473e6,2.04583e6,1.63283e6,1.57473e6,31.752606617323686,0.0701744823404763,0.0,5.0,18.958333333333332,7.583333333333334,33,2.180126287803257,10.65800162469537,4.888708367181153
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,1,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.784,3.7729999999999997,545.7950000000001,0.08925000000000001,0.13875,9.667666666666666,false,3600.0,false,48,172,1.3962256480408069e6,1.518247e6,1.5875664944178753e6,2.04583e6,1.63283e6,1.60856e6,31.752606617323686,0.0701744823404763,0.013051117510148647,5.0,18.958333333333332,9.416666666666666,226,2.1366033230524324,10.294822627037393,4.8183125599232985
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,4.5,6.75,376.608,0.24505882352941177,0.4316666666666667,13.4515,false,3600.0,false,18,60,1.5042673333333335e6,1.5104416e6,1.5670451111111087e6,1.606674e6,1.606674e6,1.58467e6,6.373829828992472,0.0598954112657577,0.011122119361691274,7.291666666666667,23.083333333333332,9.541666666666666,71,2.2595954542205705,10.605166051660516,4.693391479369339
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,4.423,6.593,297.48100000000005,0.246,0.39966666666666667,5.798,false,3600.0,false,27,94,1.5042673333333335e6,1.5104416e6,1.5690162222222215e6,1.606674e6,1.606674e6,1.58467e6,6.373829828992472,0.0598954112657577,0.009878257162550197,7.291666666666667,23.083333333333332,10.75,93,2.216962064676617,10.42361111111111,4.701754385964913
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.697,4.170999999999999,199.893,0.0871875,0.16225,13.048,false,3600.0,false,19,64,1.355084e6,1.5104416e6,1.56704511111111e6,2.15199e6,1.6575e6,1.58467e6,37.03112003308565,0.08872301659125181,0.011122119361690386,5.0,20.166666666666668,9.791666666666666,53,2.2979200398555237,10.477001703577512,4.559341283361726
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,2,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.604,3.912,484.46700000000004,0.082125,0.15125,25.165499999999998,false,3600.0,false,36,115,1.355084e6,1.5104416e6,1.5773959999999984e6,2.15199e6,1.6575e6,1.591256e6,37.03112003308565,0.08872301659125181,0.008710100700328294,5.0,20.166666666666668,10.0,123,2.275875486381323,10.432223543400713,4.583828775267539
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,3.118,4.4879999999999995,43.002,0.1646470588235294,0.18757142857142856,4.404000000000001,false,3600.0,false,8,39,1.6444100000000002e6,1.655081e6,1.681045e6,1.76041e6,1.74667e6,1.69444e6,6.589374066268638,0.05243635031230853,0.00790526663676494,7.291666666666667,14.875,7.583333333333334,25,2.1431115067883373,10.232731137088203,4.77470775770457
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,3.117,4.537,19.55,0.16799999999999995,0.1945714285714286,0.5136000000000001,false,3600.0,false,10,56,1.6444100000000002e6,1.655081e6,1.681045e6,1.76041e6,1.74667e6,1.69444e6,6.589374066268638,0.05243635031230853,0.00790526663676494,7.291666666666667,14.875,7.916666666666667,26,2.11,10.047619047619047,4.761904761904762
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.527,3.8199999999999994,33.166999999999994,0.058631578947368417,0.11733333333333333,1.7445,false,3600.0,false,12,64,1.5195964534883723e6,1.6550810000000002e6,1.681045e6,1.82133e6,1.81771e6,1.69444e6,16.566659886545978,0.08946916724890097,0.00790526663676494,5.0,24.333333333333332,6.625,35,2.150597713097713,10.061398176291794,4.678419452887538
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,3,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.605,4.109999999999999,19.179,0.0681578947368421,0.12433333333333334,0.48350000000000004,false,3600.0,false,15,79,1.5195964534883723e6,1.6550810000000002e6,1.68481e6,1.82133e6,1.81771e6,1.70629e6,16.566659886545978,0.08946916724890097,0.012588715868932066,5.0,24.333333333333332,7.166666666666666,40,2.124706189605641,9.969975490196079,4.692401960784314
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.579,3.2800000000000002,31.192,0.17049999999999998,0.1385,3.167,true,3600.0,false,8,31,1.638173888888889e6,1.642961e6,1.69507e6,1.838568e6,1.838568e6,1.69507e6,10.899466928126177,0.10639095208879956,0.0,7.291666666666667,23.541666666666668,9.416666666666666,11,2.1866535115256975,9.938442723196086,4.5450468813697515
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.624,3.314,21.930000000000003,0.16835714285714284,0.133,0.9441999999999999,true,3600.0,false,10,44,1.638173888888889e6,1.642961e6,1.69921e6,1.838568e6,1.838568e6,1.69921e6,10.899466928126177,0.10639095208879956,0.0,7.291666666666667,23.541666666666668,9.791666666666666,31,2.1471228898166634,9.824335548172758,4.575581395348837
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.715,3.738,16.790000000000003,0.08718750000000001,0.0995,1.2193333333333334,true,3600.0,false,8,43,1.4924315873015872e6,1.642961e6,1.69507e6,2.00148e6,1.91687e6,1.69507e6,25.43359977109003,0.14289388430096983,0.0,5.0,27.25,9.416666666666666,13,2.16832905861119,9.98949671772429,4.607002188183808
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,4,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.722,3.7239999999999998,15.988,0.0855625,0.10550000000000001,0.5754,true,3600.0,false,10,58,1.4924315873015872e6,1.642961e6,1.69921e6,2.00148e6,1.91687e6,1.69921e6,25.43359977109003,0.14289388430096983,0.0,5.0,27.25,9.25,25,2.141028309741882,9.833173996175908,4.592734225621415
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.028,2.5620000000000003,53.267,0.12293333333333334,0.12675,3.887,true,3600.0,false,19,58,1.47345425e6,1.475077e6,1.4999660000000042e6,1.507652e6,1.507652e6,1.499966e6,2.2682787539830107,0.02160644498863129,-2.886579864025407e-15,7.291666666666667,15.333333333333332,8.916666666666666,49,2.162822499772085,10.022813688212928,4.634136037177862
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.091,2.677,28.255,0.12693333333333337,0.13975,0.765,true,3600.0,false,21,66,1.47345425e6,1.475077e6,1.499966e6,1.507652e6,1.507652e6,1.499966e6,2.2682787539830107,0.02160644498863129,0.0,7.291666666666667,15.333333333333332,8.958333333333332,46,2.1493385504005964,9.905968226706742,4.608844997853156
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.58,3.5989999999999998,40.076,0.058600000000000006,0.08449999999999999,2.438,true,3600.0,false,17,71,1.3214257e6,1.475077e6,1.499966e6,1.647576e6,1.507652e6,1.499966e6,19.79576662927841,0.02160644498863129,0.0,5.0,26.0,8.583333333333332,49,2.2605143721633887,10.35720887245841,4.5817929759704255
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,5,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.501,3.437,31.894,0.058600000000000006,0.07750000000000001,0.715,false,3600.0,false,25,93,1.3214257e6,1.475077e6,1.5050899999999998e6,1.647576e6,1.507652e6,1.507652e6,19.79576662927841,0.02160644498863129,0.0016993311453837867,5.0,26.0,8.833333333333332,84,2.218627346982073,10.103864734299517,4.554106280193237
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.226,4.788,204.178,0.128125,0.14100000000000001,17.576500000000003,true,3600.0,false,17,69,1.567948e6,1.5841377272727275e6,1.650248e6,1.750478e6,1.750478e6,1.650248e6,10.427437534204941,0.09502562884382004,0.0,7.291666666666667,46.75,8.958333333333332,32,2.035440449821094,9.88089330024814,4.854425144747726
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.469,5.478999999999999,51.155,0.1420625,0.164,1.0361666666666667,true,3600.0,false,18,79,1.567948e6,1.5841377272727275e6,1.650248e6,1.750478e6,1.750478e6,1.650248e6,10.427437534204941,0.09502562884382004,0.0,7.291666666666667,46.75,9.083333333333334,64,2.0204154408487116,9.718267581475128,4.810034305317324
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.953,2.8429999999999995,66.018,0.046750000000000014,0.14300000000000002,4.117,true,3600.0,false,16,59,1.505064990079365e6,1.584137727272727e6,1.650248e6,2.046312e6,1.750478e6,1.650248e6,26.44987714095578,0.09502562884382038,0.0,5.0,43.75000000000001,8.208333333333334,31,2.0856571214205326,9.922070196311719,4.75728732897085
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,6,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.955,2.901,27.319,0.046437500000000013,0.096,0.83275,true,3600.0,false,16,77,1.505064990079365e6,1.584137727272727e6,1.650248e6,2.046312e6,1.750478e6,1.650248e6,26.44987714095578,0.09502562884382038,0.0,5.0,43.75000000000001,8.458333333333334,47,2.076923076923077,9.743329097839899,4.69123252858958
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,1.932,2.726,26.859,0.11660000000000001,0.12333333333333332,1.042,false,3600.0,false,11,49,1.6072766666666667e6,1.616895e6,1.631726e6,1.67201e6,1.67201e6,1.67201e6,3.871587689866285,0.032963319597370866,0.024093157337575777,7.291666666666667,14.75,8.291666666666666,33,2.159728270336178,10.23019801980198,4.736798679867987
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,1.92,2.6149999999999998,18.473,0.11540000000000003,0.107,0.76,false,3600.0,false,13,50,1.6072766666666667e6,1.616895e6,1.6317260000000002e6,1.67201e6,1.67201e6,1.67201e6,3.871587689866285,0.032963319597370866,0.024093157337575555,7.291666666666667,14.75,8.5,47,2.139356669820246,10.01905183872397,4.683207797961896
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,0.918,1.656,13.438999999999998,0.04170588235294119,0.06466666666666666,0.5648,false,3600.0,false,13,61,1.5735771063829786e6,1.616895e6,1.631726e6,1.785416e6,1.70875e6,1.70875e6,11.864959965465827,0.05375566934893927,0.04507622531089983,5.0,18.25,7.291666666666667,46,2.182615424297137,9.88551401869159,4.529205607476635
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,7,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,0.907,1.5990000000000002,15.344000000000001,0.04058823529411766,0.05466666666666667,0.45424999999999993,false,3600.0,false,18,71,1.5735771063829786e6,1.616895e6,1.631726e6,1.785416e6,1.70875e6,1.70875e6,11.864959965465827,0.05375566934893927,0.04507622531089983,5.0,18.25,8.0,79,2.1663510560815733,9.70757180156658,4.481070496083551
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,5.286,8.423,8.423,0.20084000000000002,0.27681818181818185,0.27681818181818185,false,3600.0,false,2,36,1.5008457894736843e6,1.51464e6,1.51464e6,1.66532e6,1.66532e6,1.66532e6,9.876432789272672,0.09048110873585857,0.09048110873585857,7.291666666666667,15.666666666666668,8.375,0,2.2707957886749504,10.218096457533077,4.499786598378147
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,5.027,7.994,7.994,0.19127999999999995,0.2618181818181818,0.2618181818181818,false,3600.0,false,2,36,1.5008457894736843e6,1.51464e6,1.51464e6,1.66532e6,1.66532e6,1.66532e6,9.876432789272672,0.09048110873585857,0.09048110873585857,7.291666666666667,15.666666666666668,8.375,0,2.2707957886749504,10.218096457533077,4.499786598378147
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.949,4.989,4.989,0.07395,0.15128571428571427,0.15128571428571427,false,3600.0,false,3,38,1.4487102786885244e6,1.51464e6,1.51464e6,1.87293e6,1.582744e6,1.582744e6,22.65005746672196,0.043029068503813606,0.043029068503813606,5.0,19.708333333333336,7.583333333333334,0,2.298001825742976,10.464665127020785,4.553810623556582
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,8,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.897,4.885000000000001,4.885000000000001,0.07510000000000001,0.1464285714285714,0.1464285714285714,false,3600.0,false,3,38,1.4487102786885244e6,1.51464e6,1.51464e6,1.87293e6,1.582744e6,1.582744e6,22.65005746672196,0.043029068503813606,0.043029068503813606,5.0,19.708333333333336,7.583333333333334,0,2.298001825742976,10.464665127020785,4.553810623556582
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,4.099,5.91,161.81500000000003,0.229235294117647,0.31200000000000006,9.097500000000002,false,3600.0,false,9,42,1.6110429000000001e6,1.6194092499999998e6,1.6665305e6,1.703398e6,1.703398e6,1.675057e6,5.4218156884063395,0.04930659188281317,0.005090274539911177,7.291666666666667,23.5,8.25,26,2.165225888897241,10.413593637020968,4.809472161966739
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,3.915,5.602,54.672000000000004,0.21817647058823525,0.29000000000000004,1.9705000000000001,true,3600.0,false,20,71,1.6110429000000001e6,1.6194092499999998e6,1.68159e6,1.703398e6,1.703398e6,1.68159e6,5.4218156884063395,0.04930659188281317,0.0,7.291666666666667,23.5,9.666666666666668,56,2.1119221411192215,10.038826931020239,4.753407682775713
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.444,4.05,175.178,0.0804,0.153,16.942666666666668,false,3600.0,false,12,53,1.5069299999999998e6,1.61940925e6,1.6665305e6,1.826984e6,1.68159e6,1.675057e6,17.51816107858636,0.03697735476543029,0.005090274539911177,5.0,35.708333333333336,8.375,36,2.1680249522084716,10.62524654832347,4.900887573964497
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,9,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.418,4.045,46.961000000000006,0.07853333333333334,0.20600000000000002,2.4422500000000005,true,3600.0,false,19,73,1.5069299999999998e6,1.61940925e6,1.6815899999999967e6,1.826984e6,1.68159e6,1.68159e6,17.51816107858636,0.03697735476543029,1.887379141862766e-15,5.0,35.708333333333336,9.333333333333334,45,2.115169687883331,10.103515625,4.776692708333333
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.945,4.693,287.59400000000005,0.20530769230769233,0.24833333333333332,17.769250000000003,false,3600.0,false,16,56,1.576845939393939e6,1.5815220000000002e6,1.617559000000002e6,1.6505e6,1.6505e6,1.63254e6,4.462530179100943,0.041792184186610015,0.009176497972483322,7.291666666666667,22.708333333333336,8.875,57,2.2395231657859163,10.54876989869754,4.71027496382055
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.91,4.635000000000001,73.942,0.2062307692307692,0.216,2.2765000000000004,false,3600.0,false,20,73,1.576845939393939e6,1.5815220000000002e6,1.617559e6,1.6505e6,1.6505e6,1.63254e6,4.462530179100943,0.041792184186610015,0.009176497972484543,7.291666666666667,22.708333333333336,9.5,59,2.199074074074074,10.240464344941957,4.656716417910448
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,2.3,7.331999999999999,171.362,0.13040000000000002,0.269,19.4,false,3600.0,false,11,57,1.4516126562942013e6,1.581522e6,1.6175590000000007e6,2.17505e6,1.658898e6,1.64025e6,33.260722452624016,0.04664301240944291,0.01383386678859888,5.0,30.916666666666664,9.541666666666666,35,2.3673487387546306,11.249371332774517,4.751886001676446
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,10,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,2.321,7.496,84.943,0.1290666666666667,0.28900000000000003,2.5094000000000003,false,3600.0,false,21,88,1.4516126562942013e6,1.581522e6,1.617559e6,2.17505e6,1.658898e6,1.658898e6,33.260722452624016,0.04664301240944291,0.024919555029905394,5.0,30.916666666666664,10.458333333333334,57,2.335684891240447,10.835454545454546,4.639090909090909
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.118,3.0789999999999997,783.969,0.12113333333333333,0.1854,35.361666666666665,false,3600.0,false,17,62,1.543516363636364e6,1.5450987603305783e6,1.6036738301886835e6,1.73321e6,1.73321e6,1.61771e6,10.944642389764425,0.10853343776543045,0.008676567376919575,7.291666666666667,15.375,8.458333333333334,101,2.2139499036608865,10.533920058672534,4.757975797579758
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.294,3.231,344.60600000000005,0.14,0.181,7.627,false,3600.0,false,47,143,1.543516363636364e6,1.5450987603305783e6,1.6194321466309894e6,1.73321e6,1.73321e6,1.64872e6,10.944642389764425,0.10853343776543045,0.017763994716513798,7.291666666666667,15.375,9.416666666666666,268,2.125900609643451,9.937392055267702,4.674438687392056
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.634,2.988,470.389,0.07133333333333335,0.10333333333333335,34.4215,false,3600.0,false,21,80,1.4666595132168136e6,1.5450987603305788e6,1.6036738301886807e6,2.1115e6,1.756912e6,1.61771e6,30.5394500015717,0.12055995955939813,0.00867656737692124,5.0,23.583333333333336,6.833333333333333,99,2.2241683734727027,10.803430531732419,4.85728987993139
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,11,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.641,3.0180000000000002,45.197,0.06755555555555555,0.124,1.1115000000000002,false,3600.0,false,25,103,1.4666595132168136e6,1.5450987603305788e6,1.6125936842105268e6,2.1115e6,1.756912e6,1.61771e6,30.5394500015717,0.12055995955939813,0.00316269033972294,5.0,23.583333333333336,7.250000000000001,105,2.1342123056119,9.915706806282722,4.646073298429319
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,2.625,3.0949999999999998,31.028,0.1365294117647059,0.14633333333333332,1.0939999999999999,false,3600.0,false,11,54,1.593111e6,1.598868e6,1.627492e6,1.67903e6,1.65485e6,1.63676e6,5.117180753172967,0.03382904794996522,0.0056624062171607425,7.291666666666667,14.75,8.541666666666666,31,2.2093079334458645,10.514919663351186,4.7593726090283095
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,2.812,3.338,13.144,0.15170588235294116,0.16533333333333333,0.6846666666666668,false,3600.0,false,8,40,1.593111e6,1.598868e6,1.627492e6,1.67903e6,1.65485e6,1.63954e6,5.117180753172967,0.03382904794996522,0.007348402600729442,7.291666666666667,14.75,8.291666666666666,18,2.1927285563007413,10.318936877076412,4.705980066445183
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,false,1.135,2.919,35.789,0.058800000000000005,0.11739999999999999,2.404333333333333,false,3600.0,false,14,64,1.5570907093446604e6,1.5988680000000002e6,1.627492e6,2.04763e6,1.63676e6,1.63676e6,23.956441869641466,0.02315061462890089,0.0056624062171607425,5.0,18.916666666666668,7.791666666666666,32,2.196885258416673,10.355163727959697,4.713566030946383
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,12,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,small,false,true,true,true,1.088,2.761,14.601,0.05200000000000002,0.11879999999999999,0.43333333333333335,false,3600.0,false,13,61,1.5570907093446604e6,1.5988680000000002e6,1.627492e6,2.04763e6,1.63676e6,1.63676e6,23.956441869641466,0.02315061462890089,0.0056624062171607425,5.0,18.916666666666668,8.125,29,2.178111334357641,9.860353130016051,4.527019796682718
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,13,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,false,4.081,4.081,4.081,0.22717647058823534,0.22717647058823534,0.22717647058823534,true,3600.0,false,1,17,1.56567e6,1.56567e6,1.56567e6,1.56567e6,1.56567e6,1.56567e6,0.0,0.0,0.0,7.291666666666667,7.291666666666667,7.291666666666667,0,2.0941872551371232,10.235248143806174,4.887456037514654
4,24,11,6,grid,random_box,grid_clipped,0.2,0.0,4.0,0.0,2.0,81000,13,15000,5,7,3,5.0,20.0,1.3,1,0.2,false,false,ours,false,true,true,5,small,medium,false,true,true,true,3.979,3.979,3.979,0.2206470588235294,0.2206470588235294,0.2206470588235294,true,3600.0,false,1,17,1.56567e6,1.56567e6,1.56567e6,1.56567e6,1.56567e6,1.56567e6,0.0,0.0,0.0,7.291666666666667,7.291666666666667,7.291666666666667,0,2.0941872551371232,10.235248143806174,4.887456037514654
